model_name	model_type	Seed	Window	gene	enhancers_per_gene	enhancers_called_on	Percentage_overlap	Percentage_overlap_50	Percentage_overlap_90	Percentage_off_target
Dl_chip_Test	Unbalanced	Twi14	1500	hb	6	3.4	30	30	30	70
Dl_chip_Test	Unbalanced	Zld	1000	sna	8	7.1	14.3214285714	14.3214285714	14.3214285714	85.6785714286
Dl_chip_Test	Unbalanced	Dl15	1500	sog	3	2.5	78.3333333333	78.3333333333	78.3333333333	21.6666666667
Dl_chip_Test	Unbalanced	Zld	2000	vnd	4	3.2	32.5	32.5	32.5	67.5
Dl_chip_Test	Unbalanced	Dl09	1500	Kr	7	5	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	1500	Kni	4	4	25	25	25	75
Dl_chip_Test	Unbalanced	Zld	500	sna	9	7.6	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	1000	sog	3	2.5	78.3333333333	78.3333333333	78.3333333333	21.6666666667
Dl_chip_Test	Unbalanced	Dl15	1000	eve	5	4.3	70.5	70.5	70.5	29.5
Dl_chip_Test	Unbalanced	Dl09	1000	eve	4	2.7	0	0	0	90
Dl_chip_Test	Unbalanced	Twi14	1000	Kr	12	7.2	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	2000	sog	3	2.8	31.6666666667	31.6666666667	31.6666666667	68.3333333333
Dl_chip_Test	Unbalanced	Dl09	2000	vnd	2	0.8	0	0	0	80
Dl_chip_Test	Unbalanced	Dl15	1000	brk	5	4.2	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	500	hb	14	6.2	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	1500	eve	4	2.8	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	1500	Kr	2	2	50	50	50	50
Dl_chip_Test	Unbalanced	Zld	1000	rho	7	4.5	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	1500	hb	6	3.7	28.6666666667	28.6666666667	28.6666666667	71.3333333333
Dl_chip_Test	Unbalanced	Twi14	2000	vnd	5	3.7	53	53	53	47
Dl_chip_Test	Unbalanced	Dl09	500	vnd	2	0.8	0	0	0	80
Dl_chip_Test	Unbalanced	Twi14	500	brk	14	6.4	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	1500	Kr	10	7.6	13.7063492063	13.7063492063	13.7063492063	86.2936507937
Dl_chip_Test	Unbalanced	Dl09	1000	rho	6	2.7	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	1000	rho	4	3.6	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	1500	vnd	7	5.1	17.1666666667	17.1666666667	17.1666666667	82.8333333333
Dl_chip_Test	Unbalanced	Dl09	1000	hb	9	3.7	27.5	27.5	27.5	72.5
Dl_chip_Test	Unbalanced	Dl09	500	sog	3	2.8	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	1000	vnd	6	4.1	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	1000	Kr	7	5	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	1000	Kni	5	3.4	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	1000	brk	11	6.5	17.0634920635	17.0634920635	17.0634920635	82.9365079365
Dl_chip_Test	Unbalanced	Zld	2000	eve	6	4.7	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	1500	Kni	4	3.4	30	30	30	70
Dl_chip_Test	Unbalanced	Dl15	1000	Kni	4	3.2	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	500	sog	4	2.8	40.8333333333	40.8333333333	40.8333333333	59.1666666667
Dl_chip_Test	Unbalanced	Dl09	1500	hb	9	3.7	27.8333333333	27.8333333333	27.8333333333	72.1666666667
Dl_chip_Test	Unbalanced	Zld	2000	Kr	10	8.1	25.0396825397	25.0396825397	25.0396825397	74.9603174603
Dl_chip_Test	Unbalanced	Zld	1000	sog	4	3	35	35	35	65
Dl_chip_Test	Unbalanced	Dl09	2000	Kr	7	5.1	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	2000	sna	8	6.8	30.4761904762	30.4761904762	30.4761904762	69.5238095238
Dl_chip_Test	Unbalanced	Twi14	2000	brk	7	3.7	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	500	Kr	13	7.2	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	2000	sog	3	2.5	80	80	80	20
Dl_chip_Test	Unbalanced	Twi14	2000	eve	6	4.2	26.3333333333	26.3333333333	26.3333333333	73.6666666667
Dl_chip_Test	Unbalanced	Zld	2000	rho	6	3.1	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	1500	rho	7	4.3	25.5	25.5	25.5	74.5
Dl_chip_Test	Unbalanced	Dl15	2000	rho	1	1	100	100	100	0
Dl_chip_Test	Unbalanced	Dl09	1500	rho	6	2.7	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	1500	sna	6	5.5	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	1500	rho	2	1.7	65	65	65	35
Dl_chip_Test	Unbalanced	Dl09	2000	brk	6	4	23.3333333333	23.3333333333	23.3333333333	76.6666666667
Dl_chip_Test	Unbalanced	Zld	500	Kni	5	4.1	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	1500	vnd	2	1.9	45	45	45	55
Dl_chip_Test	Unbalanced	Zld	2000	Kni	3	2.4	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	2000	eve	4	2.8	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	500	sog	3	2.1	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	500	rho	8	4.3	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	500	brk	5	3.5	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	1500	vnd	5	3.9	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	1000	hb	6	3.8	27.5	27.5	27.5	72.5
Dl_chip_Test	Unbalanced	Zld	1000	Kni	4	3.4	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	2000	rho	3	2.6	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	500	brk	6	4.4	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	1500	sog	3	2.8	31.6666666667	31.6666666667	31.6666666667	68.3333333333
Dl_chip_Test	Unbalanced	Zld	500	brk	9	5.2	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	500	Kni	5	3.4	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	1000	hb	4	3.1	32.5	32.5	32.5	67.5
Dl_chip_Test	Unbalanced	Dl15	2000	Kni	3	2.9	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	1500	brk	6	4.2	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	2000	Kni	4	2.8	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	2000	vnd	2	1.9	100	100	100	0
Dl_chip_Test	Unbalanced	Dl15	1000	vnd	2	1.9	45	45	45	55
Dl_chip_Test	Unbalanced	Dl09	2000	Kni	3	1.3	0	0	0	90
Dl_chip_Test	Unbalanced	Dl09	500	eve	4	2.6	0	0	0	90
Dl_chip_Test	Unbalanced	Dl09	500	rho	6	2.8	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	2000	Kr	9	6.4	16.5952380952	16.5952380952	16.5952380952	83.4047619048
Dl_chip_Test	Unbalanced	Dl15	500	hb	4	3.1	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	2000	sna	6	5.7	33.6666666667	33.6666666667	33.6666666667	66.3333333333
Dl_chip_Test	Unbalanced	Zld	500	Kr	10	5.5	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	500	sna	12	9	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	1500	sog	3	2.5	35	35	35	65
Dl_chip_Test	Unbalanced	Dl09	500	Kr	7	5	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	1000	brk	6	4.2	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	1500	sna	6	5.8	17.3333333333	17.3333333333	17.3333333333	82.6666666667
Dl_chip_Test	Unbalanced	Zld	1500	brk	8	5.9	18.3095238095	18.3095238095	18.3095238095	81.6904761905
Dl_chip_Test	Unbalanced	Zld	1500	eve	7	4.3	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	500	rho	2	1.7	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	1000	eve	8	4.6	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	2000	hb	5	2.9	35	35	35	65
Dl_chip_Test	Unbalanced	Dl15	500	eve	6	5.3	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	1000	Kni	3	1.3	0	0	0	90
Dl_chip_Test	Unbalanced	Twi14	1500	rho	4	3.5	30	30	30	70
Dl_chip_Test	Unbalanced	Dl09	1000	sog	3	2.8	31.6666666667	31.6666666667	31.6666666667	68.3333333333
Dl_chip_Test	Unbalanced	Dl15	2000	eve	3	2.3	45	45	45	55
Dl_chip_Test	Unbalanced	Dl15	2000	hb	2	2	50	50	50	50
Dl_chip_Test	Unbalanced	Zld	1000	brk	8	5.5	19.8571428571	19.8571428571	19.8571428571	80.1428571429
Dl_chip_Test	Unbalanced	Dl15	1500	eve	5	4.3	70.5	70.5	70.5	29.5
Dl_chip_Test	Unbalanced	Twi14	2000	sna	8	6.7	29.2857142857	29.2857142857	29.2857142857	70.7142857143
Dl_chip_Test	Unbalanced	Zld	500	eve	9	4.2	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	2000	sog	3	2.5	35	35	35	65
Dl_chip_Test	Unbalanced	Dl09	2000	sna	6	5.5	18.5	18.5	18.5	81.5
Dl_chip_Test	Unbalanced	Zld	1500	sna	8	6.9	30.119047619	30.119047619	30.119047619	69.880952381
Dl_chip_Test	Unbalanced	Dl09	1500	Kni	3	1.3	0	0	0	90
Dl_chip_Test	Unbalanced	Zld	500	hb	7	4.7	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	2000	brk	7	5.1	37.6666666667	37.6666666667	37.6666666667	62.3333333333
Dl_chip_Test	Unbalanced	Dl15	2000	Kr	2	2	50	50	50	50
Dl_chip_Test	Unbalanced	Dl15	500	sna	8	7.4	0	0	0	100
Dl_chip_Test	Unbalanced	Dl15	1000	sna	6	5.8	0	0	0	100
Dl_chip_Test	Unbalanced	Twi14	500	eve	14	8	0	0	0	100
Dl_chip_Test	Unbalanced	Dl09	1000	sna	6	5.5	0	0	0	100
Dl_chip_Test	Unbalanced	Zld	2000	hb	6	4.1	24.5	24.5	24.5	75.5
Dl15_train_all_Test	Unbalanced	Zld	500	vnd	7	1.8	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	500	rho	4	0.9	0	0	0	90
Dl15_train_all_Test	Unbalanced	Twi14	1000	eve	10	5.6	34	34	34	66
Dl15_train_all_Test	Unbalanced	Dl15	1500	brk	4	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Dl15	1000	rho	2	1	100	100	100	0
Dl15_train_all_Test	Unbalanced	Dl15	500	vnd	2	1.8	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	2000	brk	4	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Dl09	500	sna	6	2.5	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1500	sna	8	3.7	27.5	27.5	27.5	72.5
Dl15_train_all_Test	Unbalanced	Dl09	2000	hb	9	2.7	38.3333333333	38.3333333333	38.3333333333	61.6666666667
Dl15_train_all_Test	Unbalanced	Dl09	500	hb	9	2.5	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	2000	rho	6	1.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1000	sog	3	2.1	96.6666666667	96.6666666667	96.6666666667	3.3333333333
Dl15_train_all_Test	Unbalanced	Zld	1000	Kr	10	2	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1500	Kr	10	1.1	95	95	95	5
Dl15_train_all_Test	Unbalanced	Dl15	500	Kr	4	3.3	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	1000	vnd	2	0.9	0	0	0	90
Dl15_train_all_Test	Unbalanced	Twi14	1000	vnd	8	1.8	60	60	60	40
Dl15_train_all_Test	Unbalanced	Twi14	1500	brk	9	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Dl09	1500	vnd	2	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	1500	hb	2	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Dl09	500	Kni	3	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	500	Kni	4	2.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	500	sog	3	2.1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	1000	Kr	2	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	2000	sog	2	1.5	75	75	75	25
Dl15_train_all_Test	Unbalanced	Twi14	500	vnd	8	1.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1500	sog	3	1.9	96.6666666667	96.6666666667	96.6666666667	3.3333333333
Dl15_train_all_Test	Unbalanced	Twi14	1500	Kni	5	2.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1000	hb	12	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Dl15_train_all_Test	Unbalanced	Twi14	1500	eve	7	2.8	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1000	sna	9	3.6	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1500	hb	6	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Zld	1000	sna	8	2.9	35	35	35	65
Dl15_train_all_Test	Unbalanced	Dl15	1500	sog	3	1.8	100	100	100	0
Dl15_train_all_Test	Unbalanced	Zld	2000	vnd	4	0.9	90	90	90	0
Dl15_train_all_Test	Unbalanced	Dl09	1500	Kr	7	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	1500	Kni	4	2.7	38.3333333333	38.3333333333	38.3333333333	61.6666666667
Dl15_train_all_Test	Unbalanced	Zld	500	sna	9	2.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	1000	sog	3	2	100	100	100	0
Dl15_train_all_Test	Unbalanced	Dl15	1000	eve	5	3.9	74.1666666667	74.1666666667	74.1666666667	25.8333333333
Dl15_train_all_Test	Unbalanced	Dl09	1000	eve	4	1.4	0	0	0	90
Dl15_train_all_Test	Unbalanced	Twi14	1000	Kr	12	2	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	2000	sog	3	2	56.6666666667	56.6666666667	56.6666666667	43.3333333333
Dl15_train_all_Test	Unbalanced	Dl09	2000	vnd	2	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	1000	brk	5	3	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	500	hb	14	3	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	1500	eve	4	1.4	0	0	0	90
Dl15_train_all_Test	Unbalanced	Dl15	1500	Kr	2	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Zld	1000	rho	7	1.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	1500	hb	6	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Twi14	2000	vnd	5	2	100	100	100	0
Dl15_train_all_Test	Unbalanced	Dl09	500	vnd	2	0.9	0	0	0	90
Dl15_train_all_Test	Unbalanced	Twi14	500	brk	14	2.1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	1500	Kr	10	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Dl09	1000	rho	6	1.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1000	rho	4	1.2	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1500	vnd	7	1.8	60	60	60	40
Dl15_train_all_Test	Unbalanced	Dl09	1000	hb	9	2.6	40	40	40	60
Dl15_train_all_Test	Unbalanced	Dl09	500	sog	3	1.9	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	1000	vnd	6	1.8	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	1000	Kr	7	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1000	Kni	5	2.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1000	brk	11	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Dl15_train_all_Test	Unbalanced	Zld	2000	eve	6	3.8	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	1500	Kni	4	2.7	38.3333333333	38.3333333333	38.3333333333	61.6666666667
Dl15_train_all_Test	Unbalanced	Dl15	1000	Kni	4	2.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	500	sog	4	2.1	48.3333333333	48.3333333333	48.3333333333	51.6666666667
Dl15_train_all_Test	Unbalanced	Dl09	1500	hb	9	2.6	40	40	40	60
Dl15_train_all_Test	Unbalanced	Zld	2000	Kr	10	2	100	100	100	0
Dl15_train_all_Test	Unbalanced	Zld	1000	sog	4	2.1	48.3333333333	48.3333333333	48.3333333333	51.6666666667
Dl15_train_all_Test	Unbalanced	Dl09	2000	Kr	7	1.1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	2000	sna	8	3.8	53.3333333333	53.3333333333	53.3333333333	46.6666666667
Dl15_train_all_Test	Unbalanced	Twi14	2000	brk	7	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	500	Kr	13	2	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	2000	sog	3	1.8	96.6666666667	96.6666666667	96.6666666667	3.3333333333
Dl15_train_all_Test	Unbalanced	Twi14	2000	eve	6	2.7	38.3333333333	38.3333333333	38.3333333333	61.6666666667
Dl15_train_all_Test	Unbalanced	Zld	2000	rho	6	1.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	1500	rho	7	1.5	78.3333333333	78.3333333333	78.3333333333	21.6666666667
Dl15_train_all_Test	Unbalanced	Dl15	2000	rho	1	1	100	100	100	0
Dl15_train_all_Test	Unbalanced	Dl09	1500	rho	6	1.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	1500	sna	6	2.8	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	1500	rho	2	1	100	100	100	0
Dl15_train_all_Test	Unbalanced	Dl09	2000	brk	6	1.4	80	80	80	20
Dl15_train_all_Test	Unbalanced	Zld	500	Kni	5	3.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	1500	vnd	2	1.8	60	60	60	40
Dl15_train_all_Test	Unbalanced	Zld	2000	Kni	3	2	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	2000	eve	4	1.3	0	0	0	90
Dl15_train_all_Test	Unbalanced	Dl15	500	sog	3	2	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	500	rho	8	1	0	0	0	90
Dl15_train_all_Test	Unbalanced	Dl15	500	brk	5	2.3	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	1500	vnd	5	1.9	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	1000	hb	6	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Zld	1000	Kni	4	2.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	2000	rho	3	1.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	500	brk	6	1.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	1500	sog	3	2.1	51.6666666667	51.6666666667	51.6666666667	48.3333333333
Dl15_train_all_Test	Unbalanced	Zld	500	brk	9	2	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	500	Kni	5	2.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	1000	hb	4	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Dl15_train_all_Test	Unbalanced	Dl15	2000	Kni	3	2.3	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	1500	brk	6	1.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	2000	Kni	4	1.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	2000	vnd	2	2	100	100	100	0
Dl15_train_all_Test	Unbalanced	Dl15	1000	vnd	2	1.8	60	60	60	40
Dl15_train_all_Test	Unbalanced	Dl09	2000	Kni	3	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	500	eve	4	1.4	0	0	0	90
Dl15_train_all_Test	Unbalanced	Dl09	500	rho	6	1.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	2000	Kr	9	1.2	90	90	90	10
Dl15_train_all_Test	Unbalanced	Dl15	500	hb	4	3	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	2000	sna	6	3.7	56.6666666667	56.6666666667	56.6666666667	43.3333333333
Dl15_train_all_Test	Unbalanced	Zld	500	Kr	10	2	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	500	sna	12	3.8	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	1500	sog	3	1.7	68.3333333333	68.3333333333	68.3333333333	31.6666666667
Dl15_train_all_Test	Unbalanced	Dl09	500	Kr	7	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	1000	brk	6	1.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	1500	sna	6	3.6	30	30	30	70
Dl15_train_all_Test	Unbalanced	Zld	1500	brk	8	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Zld	1500	eve	7	3.6	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	500	rho	2	0.9	0	0	0	90
Dl15_train_all_Test	Unbalanced	Zld	1000	eve	8	3.4	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	2000	hb	5	1.9	45	45	45	55
Dl15_train_all_Test	Unbalanced	Dl15	500	eve	6	4.9	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	1000	Kni	3	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	1500	rho	4	1.4	83.3333333333	83.3333333333	83.3333333333	16.6666666667
Dl15_train_all_Test	Unbalanced	Dl09	1000	sog	3	2	56.6666666667	56.6666666667	56.6666666667	43.3333333333
Dl15_train_all_Test	Unbalanced	Dl15	2000	eve	3	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Dl15	2000	hb	2	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Zld	1000	brk	8	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Dl15	1500	eve	5	4	75	75	75	25
Dl15_train_all_Test	Unbalanced	Twi14	2000	sna	8	3.8	53.3333333333	53.3333333333	53.3333333333	46.6666666667
Dl15_train_all_Test	Unbalanced	Zld	500	eve	9	2.5	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	2000	sog	3	1.8	63.3333333333	63.3333333333	63.3333333333	36.6666666667
Dl15_train_all_Test	Unbalanced	Dl09	2000	sna	6	2.8	36.6666666667	36.6666666667	36.6666666667	63.3333333333
Dl15_train_all_Test	Unbalanced	Zld	1500	sna	8	3.5	61.6666666667	61.6666666667	61.6666666667	38.3333333333
Dl15_train_all_Test	Unbalanced	Dl09	1500	Kni	3	1	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	500	hb	7	3	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	2000	brk	7	2	100	100	100	0
Dl15_train_all_Test	Unbalanced	Dl15	2000	Kr	2	2	50	50	50	50
Dl15_train_all_Test	Unbalanced	Dl15	500	sna	8	2.7	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl15	1000	sna	6	3.3	0	0	0	100
Dl15_train_all_Test	Unbalanced	Twi14	500	eve	14	6.5	0	0	0	100
Dl15_train_all_Test	Unbalanced	Dl09	1000	sna	6	2.6	0	0	0	100
Dl15_train_all_Test	Unbalanced	Zld	2000	hb	6	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Zld	500	vnd	7	1.6	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	500	rho	4	1.4	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1000	eve	10	5.3	32	32	32	68
Zld_train_all_Test	Unbalanced	Dl15	1500	brk	4	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Dl15	1000	rho	2	1	100	100	100	0
Zld_train_all_Test	Unbalanced	Dl15	500	vnd	2	1.5	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	2000	brk	4	1.8	40	40	40	60
Zld_train_all_Test	Unbalanced	Dl09	500	sna	6	2.5	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1500	sna	8	3.3	31.6666666667	31.6666666667	31.6666666667	68.3333333333
Zld_train_all_Test	Unbalanced	Dl09	2000	hb	9	2.9	35	35	35	65
Zld_train_all_Test	Unbalanced	Dl09	500	hb	9	2.8	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	2000	rho	6	1.7	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1000	sog	3	2.2	93.3333333333	93.3333333333	93.3333333333	6.6666666667
Zld_train_all_Test	Unbalanced	Zld	1000	Kr	10	2	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1500	Kr	10	1.5	75	75	75	25
Zld_train_all_Test	Unbalanced	Dl15	500	Kr	4	3.4	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	1000	vnd	2	0.9	0	0	0	90
Zld_train_all_Test	Unbalanced	Twi14	1000	vnd	8	1.6	70	70	70	30
Zld_train_all_Test	Unbalanced	Twi14	1500	brk	9	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Dl09	1500	vnd	2	0.9	0	0	0	90
Zld_train_all_Test	Unbalanced	Dl15	1500	hb	2	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Dl09	500	Kni	3	1	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	500	Kni	4	3	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	500	sog	3	2.3	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	1000	Kr	2	1.3	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	2000	sog	2	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Twi14	500	vnd	8	1.5	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1500	sog	3	2	100	100	100	0
Zld_train_all_Test	Unbalanced	Twi14	1500	Kni	5	3	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1000	hb	12	4.2	24	24	24	76
Zld_train_all_Test	Unbalanced	Twi14	1500	eve	7	2.8	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1000	sna	9	3.2	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1500	hb	6	2.7	38.3333333333	38.3333333333	38.3333333333	61.6666666667
Zld_train_all_Test	Unbalanced	Zld	1000	sna	8	2.6	41.6666666667	41.6666666667	41.6666666667	58.3333333333
Zld_train_all_Test	Unbalanced	Dl15	1500	sog	3	2	100	100	100	0
Zld_train_all_Test	Unbalanced	Zld	2000	vnd	4	0.8	80	80	80	0
Zld_train_all_Test	Unbalanced	Dl09	1500	Kr	7	1	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	1500	Kni	4	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_all_Test	Unbalanced	Zld	500	sna	9	2.8	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	1000	sog	3	2	100	100	100	0
Zld_train_all_Test	Unbalanced	Dl15	1000	eve	5	3.7	72.5	72.5	72.5	27.5
Zld_train_all_Test	Unbalanced	Dl09	1000	eve	4	1.7	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1000	Kr	12	2	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	2000	sog	3	2	50	50	50	50
